episode,avg_latency,avg_response_time,total_reward,task_reject_rate,task_accept_rate,microservice_reject_rate,microservice_accept_rate
4300,85.01334572850006,189.1133002960159,305801.657,0.3,0.7,0.11974110032362459,0.8802588996763754
4301,84.83375400663829,188.70907468993394,100267.749,0.31,0.69,0.12297734627831715,0.8770226537216829
4302,85.01334572850006,188.9916483503112,309309.48,0.3,0.7,0.11974110032362459,0.8802588996763754
4303,84.92316013160656,188.9274693922088,305974.769,0.31,0.69,0.12297734627831715,0.8770226537216829
4304,85.01192515682456,189.03246186007175,304522.605,0.31,0.69,0.12297734627831715,0.8770226537216829
4305,84.85157031696215,188.29433351219046,298789.243,0.32,0.68,0.13268608414239483,0.8673139158576052
4306,84.77367081764353,188.69307469055377,305962.866,0.31,0.69,0.12297734627831715,0.8770226537216829
4307,85.01334572850006,189.05346862783142,270210.549,0.3,0.7,0.11974110032362459,0.8802588996763754
4308,85.2065132751605,189.3791667195268,288510.8,0.31,0.69,0.12944983818770225,0.8705501618122977
4309,85.01334572850006,189.12354884724076,308194.803,0.3,0.7,0.11974110032362459,0.8802588996763754
4310,85.27221874658751,189.41735021116773,112672.22,0.31,0.69,0.12297734627831715,0.8770226537216829
4311,85.01334572850006,189.04067408340336,308212.668,0.3,0.7,0.11974110032362459,0.8802588996763754
4312,85.01334572850006,188.7928708620864,308253.783,0.3,0.7,0.11974110032362459,0.8802588996763754
4313,85.01334572850006,189.11343893014808,305799.825,0.3,0.7,0.11974110032362459,0.8802588996763754
4314,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4315,85.04659884864667,189.05274517632122,302181.717,0.32,0.68,0.1262135922330097,0.8737864077669902
4316,84.7930688122608,188.42028729765366,305272.812,0.31,0.69,0.1262135922330097,0.8737864077669902
4317,84.59537621182595,188.1164867660877,294712.101,0.31,0.69,0.1262135922330097,0.8737864077669902
4318,84.82852575489991,188.7986402754026,302186.731,0.31,0.69,0.1262135922330097,0.8737864077669902
4319,85.01334572850006,189.04004908587362,308212.787,0.3,0.7,0.11974110032362459,0.8802588996763754
4320,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4321,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4322,85.01334572850006,189.03915183871118,307012.979,0.3,0.7,0.11974110032362459,0.8802588996763754
4323,84.92554127190435,188.76243779292332,302554.216,0.32,0.68,0.1262135922330097,0.8737864077669902
4324,84.8745819434999,188.6964372772864,304528.35,0.31,0.69,0.1262135922330097,0.8737864077669902
4325,85.22429881816741,189.34375122396898,30942.447,0.3,0.7,0.11974110032362459,0.8802588996763754
4326,84.86111089900847,188.80541360179254,305782.982,0.31,0.69,0.12297734627831715,0.8770226537216829
4327,85.05685559926205,188.85247429850364,305212.112,0.31,0.69,0.12297734627831715,0.8770226537216829
4328,84.58442506310656,188.3898299770619,-34591.991,0.31,0.69,0.12297734627831715,0.8770226537216829
4329,85.27554849628936,189.33218526497438,306877.658,0.31,0.69,0.12297734627831715,0.8770226537216829
4330,85.01334572850006,189.0400405388148,305612.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4331,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4332,84.9982351168408,188.98906645655103,305737.238,0.3,0.7,0.12297734627831715,0.8770226537216829
4333,84.47833073674661,187.15395642135962,296450.958,0.33,0.67,0.14563106796116504,0.8543689320388349
4334,85.19241458754948,189.073649676439,308044.109,0.3,0.7,0.11974110032362459,0.8802588996763754
4335,85.05519262766822,189.26434179397845,305781.616,0.31,0.69,0.1262135922330097,0.8737864077669902
4336,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4337,85.01334572850006,189.1861213798827,308182.801,0.3,0.7,0.11974110032362459,0.8802588996763754
4338,85.28369572457659,189.58794861661815,305561.73,0.31,0.69,0.12297734627831715,0.8770226537216829
4339,84.36042952388404,186.8798083649315,106696.518,0.32,0.68,0.15210355987055016,0.8478964401294499
4340,84.99709203695002,188.8588177516472,307017.512,0.31,0.69,0.12297734627831715,0.8770226537216829
4341,85.01334572850006,189.04235892465383,307212.294,0.3,0.7,0.11974110032362459,0.8802588996763754
4342,85.01334572850006,189.03900195742452,308213.011,0.3,0.7,0.11974110032362459,0.8802588996763754
4343,84.57211121671111,187.79451000786264,246255.894,0.32,0.68,0.13268608414239483,0.8673139158576052
4344,85.25372225534623,189.01682183360634,308039.482,0.3,0.7,0.11974110032362459,0.8802588996763754
4345,84.73467220052747,188.36250362010924,305715.538,0.31,0.69,0.1262135922330097,0.8737864077669902
4346,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4347,84.98486379566549,189.06647439107255,-345910.591,0.33,0.67,0.12944983818770225,0.8705501618122977
4348,84.98779172920763,188.5868374351698,296752.167,0.32,0.68,0.14563106796116504,0.8543689320388349
4349,85.01334572850006,189.0400405388148,305112.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4350,84.94852818207507,188.97569829346295,307383.855,0.3,0.7,0.11974110032362459,0.8802588996763754
4351,84.8103262972027,188.84193093692488,308428.04,0.3,0.7,0.11974110032362459,0.8802588996763754
4352,85.01334572850006,189.0399210588688,212212.814,0.3,0.7,0.11974110032362459,0.8802588996763754
4353,84.96523225168481,189.0710204657551,303195.225,0.31,0.69,0.12944983818770225,0.8705501618122977
4354,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4355,85.05827184108888,189.19270972816318,309412.049,0.3,0.7,0.11974110032362459,0.8802588996763754
4356,85.01334572850006,189.0400405388148,306012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4357,84.51563360711351,188.14936987224957,304939.958,0.31,0.69,0.12944983818770225,0.8705501618122977
4358,85.09431571965695,189.4977603010306,270510.84,0.31,0.69,0.1262135922330097,0.8737864077669902
4359,85.04149719257165,189.06183329470235,307999.87,0.3,0.7,0.11974110032362459,0.8802588996763754
4360,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4361,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4362,84.24944649529613,187.14151460085336,298051.167,0.32,0.68,0.13915857605177995,0.86084142394822
4363,85.23666573111153,189.48266604747207,307956.857,0.3,0.7,0.11974110032362459,0.8802588996763754
4364,84.98769303791309,189.11806263254942,137951.14,0.3,0.7,0.11974110032362459,0.8802588996763754
4365,84.70066965466772,188.45341125087214,302650.608,0.33,0.67,0.12944983818770225,0.8705501618122977
4366,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4367,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4368,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4369,85.01334572850006,189.0401361839794,307212.757,0.3,0.7,0.11974110032362459,0.8802588996763754
4370,84.8129602546687,188.71663220290583,305412.339,0.31,0.69,0.12297734627831715,0.8770226537216829
4371,84.70230657934256,188.18294093362198,310321.444,0.3,0.7,0.11974110032362459,0.8802588996763754
4372,85.1098633490611,189.31460812442697,171862.065,0.32,0.68,0.1262135922330097,0.8737864077669902
4373,85.22567451646358,188.93049902414597,306001.463,0.3,0.7,0.11974110032362459,0.8802588996763754
4374,85.12290471112418,189.25909506361464,307054.968,0.3,0.7,0.11974110032362459,0.8802588996763754
4375,85.01334572850006,188.99163954442886,309309.482,0.3,0.7,0.11974110032362459,0.8802588996763754
4376,84.69954166910235,188.61729475986212,305983.873,0.3,0.7,0.12297734627831715,0.8770226537216829
4377,85.01334572850006,189.0400405388148,306712.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4378,85.01334572850006,189.23360160002906,307171.496,0.3,0.7,0.11974110032362459,0.8802588996763754
4379,84.01307201281915,186.85165878275242,-64204.444,0.32,0.68,0.14563106796116504,0.8543689320388349
4380,84.66937928053636,188.46357989046683,304593.798,0.31,0.69,0.1262135922330097,0.8737864077669902
4381,85.01334572850006,189.0409033494806,308212.612,0.3,0.7,0.11974110032362459,0.8802588996763754
4382,85.01334572850006,189.0400405388148,306012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4383,84.6087112182802,188.33347462735958,230232.367,0.31,0.69,0.12297734627831715,0.8770226537216829
4384,85.05322060991003,189.18893613847266,303713.539,0.31,0.69,0.12297734627831715,0.8770226537216829
4385,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4386,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4387,85.32508106426243,189.3956758902944,305960.814,0.3,0.7,0.12297734627831715,0.8770226537216829
4388,85.09917793272264,188.41197864752644,298825.38,0.33,0.67,0.1423948220064725,0.8576051779935275
4389,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4390,84.70611692746486,188.57171052572937,305232.915,0.31,0.69,0.12297734627831715,0.8770226537216829
4391,85.00585946346014,189.0268746115855,308365.853,0.3,0.7,0.11974110032362459,0.8802588996763754
4392,84.80881150941674,188.67778869334185,307203.073,0.3,0.7,0.12297734627831715,0.8770226537216829
4393,84.7754536948445,188.44113435109705,304885.944,0.31,0.69,0.1262135922330097,0.8737864077669902
4394,84.85501497498396,188.6869690459972,307237.476,0.3,0.7,0.12297734627831715,0.8770226537216829
4395,84.85957558830525,188.69729808946872,304508.45,0.31,0.69,0.1262135922330097,0.8737864077669902
4396,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4397,84.71900684209866,188.69467850174362,305970.336,0.31,0.69,0.12297734627831715,0.8770226537216829
4398,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4399,84.60380094082603,187.84468805530145,302426.509,0.31,0.69,0.13268608414239483,0.8673139158576052
4400,84.83538268943445,188.74194132983308,306905.761,0.31,0.69,0.12297734627831715,0.8770226537216829
4401,84.90966098234242,188.9432602690195,308389.965,0.3,0.7,0.11974110032362459,0.8802588996763754
4402,85.01334572850006,189.04169888354534,308212.457,0.3,0.7,0.11974110032362459,0.8802588996763754
4403,85.06842106783324,189.5131569627871,308492.005,0.3,0.7,0.1262135922330097,0.8737864077669902
4404,85.00585946346014,189.02718559809432,307365.805,0.3,0.7,0.11974110032362459,0.8802588996763754
4405,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4406,85.01334572850006,189.04004437116774,308212.788,0.3,0.7,0.11974110032362459,0.8802588996763754
4407,84.81291698214382,188.78386612207686,305380.235,0.31,0.69,0.12297734627831715,0.8770226537216829
4408,85.2404985610732,188.5267042006711,300601.527,0.31,0.69,0.13268608414239483,0.8673139158576052
4409,85.08048061693154,189.0600082041217,308053.376,0.3,0.7,0.11974110032362459,0.8802588996763754
4410,84.84457500184611,189.09117302948638,280313.631,0.3,0.7,0.12297734627831715,0.8770226537216829
4411,84.11205058135636,187.1337049523351,299742.576,0.34,0.66,0.13915857605177995,0.86084142394822
4412,85.06215172778582,188.666142495087,302448.648,0.31,0.69,0.12944983818770225,0.8705501618122977
4413,84.73523020420198,188.47998933998684,265802.091,0.32,0.68,0.12944983818770225,0.8705501618122977
4414,84.80757717527976,188.71273301154125,305775.278,0.31,0.69,0.1262135922330097,0.8737864077669902
4415,84.89285196790621,188.34950769409437,298143.851,0.32,0.68,0.13268608414239483,0.8673139158576052
4416,84.81087899377314,188.3382079884519,302265.021,0.32,0.68,0.12944983818770225,0.8705501618122977
4417,85.01334572850006,189.0875326276824,303403.618,0.3,0.7,0.11974110032362459,0.8802588996763754
4418,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4419,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4420,85.22029804548256,189.24827894097749,301825.372,0.31,0.69,0.12297734627831715,0.8770226537216829
4421,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4422,85.01334572850006,189.18283136763804,309283.991,0.3,0.7,0.11974110032362459,0.8802588996763754
4423,85.01334572850006,189.03896316585113,307013.22,0.3,0.7,0.11974110032362459,0.8802588996763754
4424,85.1098633490611,189.3141906353558,304862.188,0.32,0.68,0.1262135922330097,0.8737864077669902
4425,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4426,84.72353704935472,188.34981013357728,304952.386,0.3,0.7,0.1262135922330097,0.8737864077669902
4427,85.07902567911799,189.169659352637,309148.282,0.3,0.7,0.11974110032362459,0.8802588996763754
4428,85.01334572850006,189.03939831944524,307012.923,0.3,0.7,0.11974110032362459,0.8802588996763754
4429,84.85957558830525,188.77717008752566,291493.317,0.31,0.69,0.1262135922330097,0.8737864077669902
4430,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4431,85.28629239143474,189.59693925055606,304643.174,0.31,0.69,0.12297734627831715,0.8770226537216829
4432,85.01334572850006,189.09172889994966,308202.747,0.3,0.7,0.11974110032362459,0.8802588996763754
4433,85.01334572850006,189.03919892490822,307013.088,0.3,0.7,0.11974110032362459,0.8802588996763754
4434,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4435,84.90762625996035,189.05955548439894,308365.855,0.3,0.7,0.11974110032362459,0.8802588996763754
4436,84.74610787934947,188.53512193993834,307398.319,0.3,0.7,0.11974110032362459,0.8802588996763754
4437,85.07296271937007,189.15656790084319,304631.418,0.3,0.7,0.11974110032362459,0.8802588996763754
4438,85.01334572850006,189.0087979958616,307217.484,0.3,0.7,0.11974110032362459,0.8802588996763754
4439,85.15984785266006,189.1793815477506,306825.322,0.3,0.7,0.11974110032362459,0.8802588996763754
4440,84.95290289240658,188.54965393560482,305735.034,0.3,0.7,0.1262135922330097,0.8737864077669902
4441,85.01334572850006,189.03971991898914,307212.919,0.3,0.7,0.11974110032362459,0.8802588996763754
4442,84.46434091848958,188.2374426109413,191080.112,0.31,0.69,0.12944983818770225,0.8705501618122977
4443,85.35492021559314,189.44794007003475,-609487.187,0.32,0.68,0.13915857605177995,0.86084142394822
4444,85.1098633490611,189.3141906353558,302762.188,0.32,0.68,0.1262135922330097,0.8737864077669902
4445,84.87779510212341,188.486244527243,304185.406,0.3,0.7,0.12297734627831715,0.8770226537216829
4446,84.85164685845103,188.4818161506756,304767.034,0.3,0.7,0.1262135922330097,0.8737864077669902
4447,85.02566332166644,188.8019865620435,309510.456,0.3,0.7,0.11650485436893204,0.883495145631068
4448,85.01334572850006,189.28770657711672,308129.963,0.3,0.7,0.11974110032362459,0.8802588996763754
4449,85.12989990769678,188.99563903435075,194002.167,0.31,0.69,0.13268608414239483,0.8673139158576052
4450,84.97251549995048,188.94591696029747,303101.523,0.31,0.69,0.12944983818770225,0.8705501618122977
4451,85.15726293422594,189.1904342073726,308164.424,0.3,0.7,0.11974110032362459,0.8802588996763754
4452,84.7195203915326,188.07479672319397,302319.187,0.31,0.69,0.13268608414239483,0.8673139158576052
4453,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4454,85.21457147094453,189.37732643889262,308510.28,0.29,0.71,0.11650485436893204,0.883495145631068
4455,85.01334572850006,189.04013404402312,31012.644,0.3,0.7,0.11974110032362459,0.8802588996763754
4456,84.84333763269143,188.76501602814903,306165.768,0.31,0.69,0.12297734627831715,0.8770226537216829
4457,84.9415413131121,188.84976124155048,306164.5,0.31,0.69,0.12297734627831715,0.8770226537216829
4458,84.87474613322345,188.89002317024773,302706.566,0.32,0.68,0.1262135922330097,0.8737864077669902
4459,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4460,84.92724259266457,188.9866108956651,180290.305,0.31,0.69,0.12297734627831715,0.8770226537216829
4461,84.84876900742837,188.60282145215268,301794.721,0.31,0.69,0.13592233009708737,0.8640776699029126
4462,85.33508788574683,189.4846574617505,306746.374,0.3,0.7,0.11974110032362459,0.8802588996763754
4463,85.26301842039858,189.14864088774078,307127.578,0.31,0.69,0.12297734627831715,0.8770226537216829
4464,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4465,85.04543558889418,189.10150320455526,306837.213,0.3,0.7,0.11974110032362459,0.8802588996763754
4466,85.01334572850006,189.15940691935677,-87928.034,0.3,0.7,0.11974110032362459,0.8802588996763754
4467,84.7542828599111,188.55414308809847,299017.379,0.33,0.67,0.13268608414239483,0.8673139158576052
4468,85.01334572850006,188.90661340777697,307238.109,0.3,0.7,0.11974110032362459,0.8802588996763754
4469,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4470,85.00400421891769,188.9527357960941,304312.497,0.31,0.69,0.1262135922330097,0.8737864077669902
4471,85.01334572850006,189.04679219433135,308211.518,0.3,0.7,0.11974110032362459,0.8802588996763754
4472,84.8731062468467,188.82554090817413,304770.842,0.31,0.69,0.12297734627831715,0.8770226537216829
4473,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4474,85.15049155352852,189.25165394397192,225935.574,0.3,0.7,0.11326860841423948,0.8867313915857605
4475,85.10104722509635,188.84511324376243,305353.898,0.31,0.69,0.1262135922330097,0.8737864077669902
4476,85.15468607933695,189.06634265972156,97148.587,0.3,0.7,0.1262135922330097,0.8737864077669902
4477,85.01322465736774,189.00798576288068,305721.939,0.31,0.69,0.12297734627831715,0.8770226537216829
4478,85.1077275882932,188.97069289488158,-55052.651,0.31,0.69,0.12297734627831715,0.8770226537216829
4479,84.83308642306389,188.8662664096281,308420.294,0.3,0.7,0.11974110032362459,0.8802588996763754
4480,84.9415413131121,188.82730331259202,306168.64,0.31,0.69,0.12297734627831715,0.8770226537216829
4481,85.01334572850006,189.09172889994966,308202.747,0.3,0.7,0.11974110032362459,0.8802588996763754
4482,85.17307219297363,188.89269425496497,298668.118,0.31,0.69,0.12297734627831715,0.8770226537216829
4483,84.83229134541111,188.8303452933758,307188.121,0.31,0.69,0.12297734627831715,0.8770226537216829
4484,84.81358458204036,188.37071149683007,302182.988,0.31,0.69,0.13268608414239483,0.8673139158576052
4485,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4486,85.083996315428,189.18401882434748,302478.462,0.3,0.7,0.11974110032362459,0.8802588996763754
4487,85.01334572850006,189.0390697076397,307012.95,0.3,0.7,0.11974110032362459,0.8802588996763754
4488,85.00598329278459,189.0297035755292,308365.3,0.3,0.7,0.11974110032362459,0.8802588996763754
4489,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4490,84.94670629434859,188.97810520892102,306283.574,0.3,0.7,0.11974110032362459,0.8802588996763754
4491,84.93250368053103,189.01434163219847,303961.109,0.31,0.69,0.1262135922330097,0.8737864077669902
4492,85.01334572850006,189.10285480394495,307057.763,0.3,0.7,0.11974110032362459,0.8802588996763754
4493,84.83195182351035,188.86192590734714,308411.581,0.3,0.7,0.11974110032362459,0.8802588996763754
4494,85.10104722509635,188.87971871392858,306246.799,0.31,0.69,0.1262135922330097,0.8737864077669902
4495,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4496,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4497,85.01334572850006,189.0400405388148,306112.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4498,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4499,84.6905811770128,188.81209601112175,308595.462,0.3,0.7,0.11974110032362459,0.8802588996763754
4500,84.7288680702749,188.4225923154062,306288.672,0.31,0.69,0.12297734627831715,0.8770226537216829
4501,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4502,85.07902567911799,189.169659352637,309148.282,0.3,0.7,0.11974110032362459,0.8802588996763754
4503,85.1983039774492,189.22669832415457,304525.318,0.3,0.7,0.12297734627831715,0.8770226537216829
4504,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4505,84.89718915149763,188.57856579321694,312643.794,0.29,0.71,0.11326860841423948,0.8867313915857605
4506,84.414457707813,187.86495192001883,303836.364,0.31,0.69,0.12944983818770225,0.8705501618122977
4507,85.01334572850006,189.0400405388148,307312.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4508,84.70488871010126,188.5118079947969,302703.887,0.32,0.68,0.13268608414239483,0.8673139158576052
4509,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4510,85.01334572850006,189.04069036093412,87212.655,0.3,0.7,0.11974110032362459,0.8802588996763754
4511,84.32189261353655,187.54374007880588,303465.354,0.32,0.68,0.13592233009708737,0.8640776699029126
4512,85.17703281833984,189.38705282679567,304604.437,0.31,0.69,0.12297734627831715,0.8770226537216829
4513,84.98044930005645,188.95489679958357,173594.172,0.32,0.68,0.12297734627831715,0.8770226537216829
4514,85.25352416442506,189.5172669412021,306760.616,0.3,0.7,0.11974110032362459,0.8802588996763754
4515,84.96644708044175,188.57122581893188,302122.503,0.31,0.69,0.13268608414239483,0.8673139158576052
4516,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4517,85.01334572850006,189.04988171721183,307137.391,0.3,0.7,0.11974110032362459,0.8802588996763754
4518,84.94928934890811,188.9821233021768,288936.719,0.31,0.69,0.12297734627831715,0.8770226537216829
4519,84.94852818207507,188.97720913861454,308383.543,0.3,0.7,0.11974110032362459,0.8802588996763754
4520,84.92306950787595,188.94812339316678,308400.181,0.3,0.7,0.11974110032362459,0.8802588996763754
4521,85.02510715743036,189.1552126706935,308187.692,0.3,0.7,0.11974110032362459,0.8802588996763754
4522,84.79070249221378,188.6365674501941,305983.445,0.31,0.69,0.12297734627831715,0.8770226537216829
4523,85.01334572850006,189.0388072316743,308213.037,0.3,0.7,0.11974110032362459,0.8802588996763754
4524,85.03872775965213,189.11381291810045,311412.382,0.29,0.71,0.11003236245954692,0.889967637540453
4525,85.01334572850006,189.0364294539058,308213.564,0.3,0.7,0.11974110032362459,0.8802588996763754
4526,85.38009510071585,189.65420313502813,304852.683,0.31,0.69,0.1262135922330097,0.8737864077669902
4527,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4528,84.90171517812955,188.69143723492317,305237.338,0.31,0.69,0.1262135922330097,0.8737864077669902
4529,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4530,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4531,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4532,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4533,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4534,85.00879946928418,189.15323459827164,308090.236,0.3,0.7,0.12297734627831715,0.8770226537216829
4535,84.69243339762693,188.51754462403167,103562.388,0.31,0.69,0.12297734627831715,0.8770226537216829
4536,85.01334572850006,189.05831211946926,308207.098,0.3,0.7,0.11974110032362459,0.8802588996763754
4537,85.2065132751605,189.29104558875886,305096.558,0.31,0.69,0.12944983818770225,0.8705501618122977
4538,85.15567935113917,189.3660577862626,306908.004,0.3,0.7,0.11974110032362459,0.8802588996763754
4539,85.01334572850006,189.1226863540989,308199.047,0.3,0.7,0.11974110032362459,0.8802588996763754
4540,84.87765013489204,188.27732660252934,301745.254,0.32,0.68,0.13592233009708737,0.8640776699029126
4541,85.01334572850006,189.0400405388148,309235.897,0.3,0.7,0.11974110032362459,0.8802588996763754
4542,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4543,85.01334572850006,189.0403604140009,308212.733,0.3,0.7,0.11974110032362459,0.8802588996763754
4544,85.35573112388182,189.39809322402206,307801.546,0.3,0.7,0.11974110032362459,0.8802588996763754
4545,85.01643505464708,188.54786555871266,-14256.486,0.32,0.68,0.12944983818770225,0.8705501618122977
4546,84.8971171244659,188.77834490365694,308131.288,0.31,0.69,0.12297734627831715,0.8770226537216829
4547,85.10812788237902,188.86668389092932,305602.957,0.32,0.68,0.1262135922330097,0.8737864077669902
4548,84.72576470696872,187.98781343685351,304098.655,0.32,0.68,0.13268608414239483,0.8673139158576052
4549,84.68845543545396,188.3164419249229,289244.07,0.32,0.68,0.1262135922330097,0.8737864077669902
4550,85.02137828004332,189.2225194165666,302898.679,0.32,0.68,0.1262135922330097,0.8737864077669902
4551,85.05224792432675,188.4568084005848,213213.56,0.31,0.69,0.1488673139158576,0.8511326860841424
4552,84.95115187986436,188.76753378465403,305041.233,0.31,0.69,0.1262135922330097,0.8737864077669902
4553,84.90762625996035,188.90218380127197,308397.148,0.3,0.7,0.11974110032362459,0.8802588996763754
4554,84.96815696044487,188.95032387149405,308400.973,0.3,0.7,0.11974110032362459,0.8802588996763754
4555,84.8588378437633,188.57524862509703,307253.256,0.3,0.7,0.11974110032362459,0.8802588996763754
4556,85.39613656633969,189.69761048487956,308442.68,0.29,0.71,0.11650485436893204,0.883495145631068
4557,85.13803376928878,188.9826106782773,296655.274,0.32,0.68,0.13915857605177995,0.86084142394822
4558,85.01334572850006,189.0421622535015,308212.467,0.3,0.7,0.11974110032362459,0.8802588996763754
4559,85.25074419336417,189.46680313836498,306446.429,0.3,0.7,0.11974110032362459,0.8802588996763754
4560,85.23613509666131,189.83243945549552,305418.923,0.31,0.69,0.12297734627831715,0.8770226537216829
4561,84.9571689830188,188.96351717854645,308167.437,0.31,0.69,0.12297734627831715,0.8770226537216829
4562,84.85914567064212,188.7118133765052,307054.906,0.31,0.69,0.12297734627831715,0.8770226537216829
4563,84.94176510222447,189.0339071518597,309393.499,0.3,0.7,0.11974110032362459,0.8802588996763754
4564,85.01334572850006,189.00188007122037,307020.722,0.3,0.7,0.11974110032362459,0.8802588996763754
4565,85.05519262766822,189.26314328799603,304581.862,0.31,0.69,0.1262135922330097,0.8737864077669902
4566,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4567,84.88787372972476,189.01074714631912,265169.311,0.3,0.7,0.11974110032362459,0.8802588996763754
4568,85.01334572850006,189.0429311743907,308212.177,0.3,0.7,0.11974110032362459,0.8802588996763754
4569,85.01334572850006,189.04138456598383,304512.539,0.3,0.7,0.11974110032362459,0.8802588996763754
4570,85.01334572850006,189.16624043532505,306970.154,0.3,0.7,0.11974110032362459,0.8802588996763754
4571,84.88617790329418,188.91072026740662,306255.158,0.3,0.7,0.11974110032362459,0.8802588996763754
4572,84.81949158362653,188.92702524821308,234647.131,0.3,0.7,0.12944983818770225,0.8705501618122977
4573,85.00879946928418,189.09257305642683,306118.286,0.3,0.7,0.12297734627831715,0.8770226537216829
4574,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
4575,84.70951650310971,188.85352531510046,304072.117,0.32,0.68,0.13268608414239483,0.8673139158576052
4576,85.01334572850006,189.1566467652375,307123.598,0.3,0.7,0.11974110032362459,0.8802588996763754
4577,85.2065132751605,189.31989640261824,302922.61,0.31,0.69,0.12944983818770225,0.8705501618122977
4578,84.93250368053103,189.01434163219847,304861.109,0.31,0.69,0.1262135922330097,0.8737864077669902
